time,ax,ay,az,aT
10.3440,-0.3999,0.3314,1.6107,1.692
10.3510,-0.1696,-0.0366,0.8820,0.899
10.3710,-0.2895,0.0359,0.0342,0.294
10.3910,-0.3696,-0.0294,-1.0715,1.134
10.4120,-0.2962,-0.1282,-2.0092,2.035
10.4290,-0.0775,-0.1320,-2.6968,2.701
10.4490,0.1543,0.0795,-2.7409,2.746
10.4770,0.4350,0.0221,-2.2713,2.313
10.4880,0.6147,-0.4727,-2.0531,2.195
10.5060,0.1728,-0.5033,-2.4288,2.486
10.5260,-0.7129,0.2690,-3.4689,3.552
10.5460,-1.6297,1.4868,-3.6444,4.260
10.5650,-1.7354,2.4710,-2.1869,3.728
10.5850,-0.8031,1.9129,0.2850,2.094
10.6050,-0.4341,0.7531,2.0903,2.264
10.6310,-0.6517,-0.2707,2.4674,2.566
10.6420,-0.8813,-0.8569,1.7406,2.131
10.6620,-0.9116,-0.6511,0.4364,1.202
10.6810,-0.9211,0.4034,-0.2707,1.041
10.7010,-0.5464,1.3403,0.1239,1.453
10.7200,0.2397,1.4398,1.4308,2.044
10.7410,0.8176,0.9756,2.4294,2.743
10.7640,0.9202,0.7380,2.6756,2.924
10.7780,0.7284,0.8097,2.2156,2.469
10.7980,0.6118,0.7142,1.4402,1.720
10.8180,0.6975,0.4513,0.7756,1.137
10.8370,0.5372,0.4504,0.2544,0.746
10.8560,0.3218,0.5446,-0.2613,0.684
10.8840,0.1899,0.7930,-0.6825,1.063
10.8960,-0.1246,1.1127,-0.9596,1.475
10.9140,-0.4860,1.2029,-0.8772,1.566
10.9330,-0.4436,0.6216,-0.6946,1.032
10.9530,-0.3629,0.0521,-0.5487,0.660
10.9720,-0.3176,-0.1725,-0.5459,0.655
10.9960,0.1366,-0.4499,-0.4947,0.683
11.0340,0.7412,-0.9004,-0.7847,1.406
11.0350,0.9494,-0.6891,-1.8505,2.191
11.0520,0.6821,0.5449,-2.7613,2.896
11.0700,0.7025,1.5936,-2.8766,3.363
11.0890,1.2602,1.8191,-2.3177,3.205
11.1090,1.5023,1.8475,-1.5846,2.860
11.1280,1.4916,2.0299,-0.7877,2.639
11.1490,1.6183,2.1123,0.1742,2.667
11.1810,1.6783,1.8554,1.0104,2.698
11.1860,1.6964,1.4046,1.2831,2.549
11.2050,1.4001,1.0553,0.7390,1.903
11.2250,0.7770,1.2498,-0.1885,1.484
11.2440,0.4616,1.3888,-0.8622,1.699
11.2660,0.3575,1.4810,-0.6253,1.647
11.2830,0.5488,1.1012,0.0153,1.230
11.3030,0.6807,0.6099,0.8177,1.226
11.3360,0.5663,0.2254,0.9138,1.098
11.3410,0.2805,0.2217,0.3729,0.517
11.3600,-0.1475,0.5021,-0.1279,0.539
11.3810,-0.2559,0.4441,-0.4756,0.699
11.4100,-0.3190,0.3221,-0.4233,0.620
11.4180,-0.3339,0.2637,-0.0885,0.435
11.4380,-0.3227,0.1726,0.1381,0.391
11.4570,-0.3863,0.1109,0.2373,0.467
11.4780,-0.4158,-0.0326,0.0862,0.426
11.4960,-0.2618,-0.1393,0.1709,0.342
11.5160,-0.1680,-0.2253,0.3563,0.454
11.5360,0.0196,-0.3626,0.5217,0.636
11.5700,0.0428,-0.4468,0.5097,0.679
11.5730,-0.0252,-0.4866,0.3870,0.622
11.5930,-0.0627,-0.6938,0.2763,0.749
11.6120,-0.0205,-1.0828,0.4021,1.155
11.6320,0.1108,-1.4100,0.4379,1.481
11.6510,0.1526,-1.4985,0.3134,1.538
11.6720,0.0190,-1.4498,0.0609,1.451
11.7060,-0.0033,-1.5173,-0.0885,1.520
11.7090,0.1889,-1.7028,0.0073,1.713
11.7290,0.4001,-1.8991,0.1875,1.950
11.7490,0.4921,-2.0638,-0.0207,2.122
11.7710,0.5444,-2.0941,-0.5109,2.223
11.7870,0.5168,-1.9291,-0.9582,2.215
11.8070,0.5882,-1.6398,-1.3275,2.190
11.8410,0.5502,-1.0747,-1.7000,2.085
11.8450,0.6048,-0.5789,-1.7279,1.920
11.8650,0.6259,-0.3146,-1.5563,1.707
11.8840,0.3244,-0.1999,-1.5865,1.632
11.9040,-0.1446,-0.0833,-1.8176,1.825
11.9230,-0.8090,0.2871,-1.9781,2.156
11.9430,-1.2471,0.5624,-1.8049,2.265
11.9730,-1.4145,0.8555,-1.0610,1.964
11.9800,-1.3253,1.1755,-0.0396,1.772
12.0010,-1.2612,1.3998,0.8949,2.086
12.0200,-1.1611,1.4588,1.5578,2.430
12.0390,-1.2870,1.4506,1.8117,2.654
12.0590,-1.5810,1.2686,1.6688,2.626
12.0780,-1.4925,0.7630,1.3946,2.181
12.0980,-1.3570,0.5768,1.1788,1.888
12.1230,-1.1249,0.5160,1.1060,1.660
12.1360,-0.6717,0.2487,1.1449,1.350
12.1560,-0.0841,-0.0270,1.3411,1.344
12.1750,-0.1117,0.1114,1.2538,1.264
12.1940,-0.1629,0.0916,0.9462,0.964
12.2140,-0.0176,-0.1118,0.7241,0.733
12.2340,-0.1296,-0.3621,0.6883,0.788
12.2600,-0.2912,-0.7601,0.8927,1.208
12.2720,-0.2959,-1.3838,0.9938,1.729
12.2910,-0.4066,-1.7384,0.7550,1.938
12.3110,-0.7278,-1.5442,0.0784,1.709
12.3300,-0.9593,-1.1320,-0.3110,1.516
12.3490,-1.1428,-0.6346,-0.1847,1.320
12.3690,-1.0206,-0.2251,0.3127,1.091
12.3900,-0.7198,-0.0327,1.0570,1.279
12.4070,-0.3954,-0.1649,1.6637,1.718
12.4280,-0.1704,-0.0400,1.6529,1.662
12.4460,-0.3807,0.7181,0.9827,1.275
12.4670,-0.8893,1.7089,0.3769,1.963
12.4850,-0.7881,1.8795,0.0065,2.038
12.5050,0.1590,1.1069,-0.1127,1.124
12.5300,1.7245,-0.6445,-0.3674,1.877
12.5430,3.1916,-2.1436,-1.2317,4.037
12.5630,3.0787,-1.9493,-2.6702,4.518
12.5830,0.7377,-0.1277,-3.3372,3.420
12.6020,0.3432,-0.0715,-2.1371,2.166
12.6210,0.7700,-1.0313,0.2105,1.304
12.6440,0.0813,-1.5677,1.7595,2.358
12.6600,-1.0961,-1.1989,1.9434,2.533
12.6790,-2.2905,-0.1614,1.7010,2.858
12.6990,-2.4896,0.2533,1.8690,3.123
12.7180,-2.0057,-0.0809,2.4632,3.178
12.7390,-1.5090,-0.6294,3.2061,3.599
12.7570,-1.0876,-0.9419,3.4770,3.763
12.7780,-0.8590,-0.9291,3.0883,3.337
12.8160,-0.6401,-0.6701,2.4510,2.620
12.8160,-0.1373,-0.5246,2.0166,2.088
12.8350,0.5359,-0.8274,1.7365,1.997
12.8530,1.2203,-1.3183,1.7337,2.497
12.8730,1.7869,-1.7103,1.3826,2.834
12.8930,1.9442,-1.4326,0.2939,2.433
12.9120,1.7206,-0.6038,-0.9791,2.070
12.9320,1.4832,0.0408,-1.5909,2.175
12.9630,1.7743,-0.6472,-1.8409,2.637
12.9700,1.9412,-1.6755,-2.5346,3.605
12.9900,0.9186,-1.0000,-3.7074,3.948
13.0090,-0.5160,0.5752,-4.2598,4.329
13.0290,-1.5324,1.8057,-4.1402,4.770
13.0480,-1.8751,1.7251,-4.1282,4.851
13.0680,-2.5981,2.0888,-3.7060,4.985
13.0950,-3.2880,2.0534,-2.9396,4.865
13.1060,-3.1314,1.3758,-1.8343,3.881
13.1250,-2.8070,0.6035,-0.6991,2.955
13.1450,-1.9307,0.0504,-0.0532,1.932
13.1640,-1.0387,0.0696,0.7999,1.313
13.1830,-0.6712,0.2261,2.1267,2.242
13.2040,-0.3048,0.0794,3.3311,3.346
13.2380,0.1302,-0.4314,4.0048,4.030
13.2420,0.1796,-0.8944,4.1347,4.234
13.2610,0.1610,-1.1131,3.8940,4.053
13.2800,0.0449,-1.0055,3.1000,3.259
13.3000,-0.2315,-0.5911,2.0593,2.155
13.3190,-0.3544,-0.3060,1.2023,1.290
13.3390,-0.4798,-0.3279,0.6405,0.865
13.3710,-0.3566,-0.5837,0.3306,0.760
13.3780,0.0058,-0.8799,0.5851,1.057
13.3970,0.2798,-1.5842,0.1088,1.612
13.4160,0.0946,-2.2875,-1.0505,2.519
13.4380,-0.0053,-2.1540,-2.5124,3.309
13.4550,-0.0090,-1.5199,-3.6686,3.971
13.4750,0.5106,-0.9593,-4.1949,4.333
13.5000,0.9809,-0.5879,-4.3575,4.505
13.5130,0.9940,0.1712,-4.6105,4.720
13.5320,0.9758,1.1694,-4.0635,4.340
13.5530,1.5076,1.3161,-3.3703,3.920
13.5710,1.4381,0.8892,-3.6842,4.054
13.5910,0.1548,1.3144,-4.3598,4.556
13.6100,-0.7300,2.0882,-4.1708,4.721
13.6310,-1.2090,2.7350,-2.7365,4.053
13.6550,-0.9350,2.5886,-0.4585,2.790
13.6680,-0.6779,1.8883,1.8022,2.697
13.6880,-0.9742,1.3059,3.4647,3.829
13.7070,-0.8402,0.8201,4.1729,4.335
13.7270,-0.8227,0.7674,4.5171,4.655
13.7460,-0.6031,1.0442,4.7715,4.921
13.7670,-0.2473,1.1411,5.1281,5.259
13.7910,-0.0190,0.9069,5.0674,5.148
13.8040,0.3201,0.2715,4.1193,4.141
13.8230,0.6461,0.0728,3.3559,3.418
13.8430,0.5557,0.2107,2.5525,2.621
13.8620,0.4181,-0.2116,1.5383,1.608
13.8860,0.2080,-0.9545,0.3599,1.041
13.9210,-0.1384,-1.3920,-0.9184,1.673
13.9220,-0.3138,-1.1194,-2.3481,2.620
13.9410,-0.4155,-0.4887,-3.0062,3.074
13.9590,-0.7310,-0.1844,-2.5732,2.681
13.9800,-0.6390,-0.9842,-3.0878,3.303
13.9980,-1.0895,-0.4478,-4.8188,4.961
14.0170,-2.3438,1.5367,-5.6733,6.328
14.0390,-3.0319,3.1300,-4.6731,6.390
14.0770,-2.2855,2.3558,-2.3467,4.035
14.0780,-1.7022,0.5801,-0.1187,1.802
14.0970,-1.2281,-1.0719,0.4723,1.697
14.1140,-1.0295,-1.2524,-0.5268,1.705
14.1350,-1.5910,0.4437,-1.1770,2.028
14.1530,-1.3576,1.4188,-0.2870,1.985
14.1730,-0.2686,1.3181,2.2351,2.609
14.1940,0.7029,0.5784,4.4145,4.507
14.2290,1.3765,-0.4158,5.5536,5.737
14.2310,1.3891,-0.8113,5.0555,5.305
14.2500,0.8014,-0.3755,3.2364,3.355
14.2690,0.2774,0.0429,1.9024,1.923
14.2900,-0.0702,0.1542,1.2804,1.292
14.3090,-0.0461,0.0245,1.3286,1.330
14.3390,-0.0243,-0.1559,1.3533,1.362
14.3470,-0.0466,-0.5794,1.1395,1.279
14.3670,0.2178,-1.0704,1.1910,1.616
14.3860,0.4275,-1.3550,0.9485,1.708
14.4060,0.0739,-1.2203,0.0053,1.223
14.4260,-0.4014,-0.7675,-1.5588,1.783
14.4550,-0.3524,-0.0569,-2.1298,2.160
14.4640,0.5132,0.1533,-1.2549,1.364
14.4830,1.1719,-0.7175,-1.3442,1.922
14.5020,1.1180,-1.2631,-2.9152,3.368
14.5220,0.1375,0.0831,-4.6006,4.603
14.5410,-0.5179,1.6802,-5.7414,6.005
14.5610,-0.6485,3.1175,-4.9890,5.919
14.5800,-0.0795,3.5886,-2.3797,4.307
14.6000,0.2179,3.0719,0.6419,3.146
14.6180,0.2218,2.4250,2.4464,3.452
14.6380,-0.0517,2.4792,2.6987,3.665
14.6570,-0.5020,2.4641,2.1095,3.282
14.6770,-0.6158,1.9895,2.3906,3.171
14.6960,-0.3938,1.0411,3.6434,3.810
14.7150,0.0005,0.0498,4.5488,4.549
14.7350,0.5919,-0.4089,4.1826,4.244
14.7540,0.5792,-0.1954,2.2094,2.292
14.7740,0.4632,0.0324,2.0893,2.140
14.7930,0.8015,-0.4984,2.0462,2.253
14.8120,1.1173,-1.0959,1.2404,1.997
14.8320,0.9217,-1.1608,-0.3375,1.520
14.8510,0.6023,-1.0602,-2.2140,2.528
14.8710,0.0471,-0.7206,-2.9664,3.053
14.8900,-0.4310,-0.3366,-3.5396,3.582
14.9090,-0.7810,-0.2113,-4.3439,4.419
14.9300,-0.8876,0.0735,-4.1155,4.211
14.9490,-0.7524,-0.2067,-3.2248,3.318
14.9680,-0.6052,-0.4260,-3.1740,3.259
14.9880,-1.3927,0.9115,-4.6079,4.899
15.0070,-2.0313,2.4917,-5.0120,5.954
15.0330,-1.8780,2.9393,-3.5452,4.973
15.0450,-1.5981,2.4493,-1.1466,3.141
15.0650,-1.2063,1.3843,1.6298,2.455
15.0850,-1.0219,0.7904,3.1837,3.436
15.1040,-0.6352,0.6018,2.1256,2.299
15.1300,-0.5556,0.6737,0.3201,0.930
15.1680,-0.1776,0.6533,-0.3624,0.768
15.1690,0.2676,0.2176,0.5190,0.623
15.1820,0.8307,-0.4227,2.3799,2.556
15.2010,1.3520,-1.1857,3.7041,4.118
15.2210,1.4656,-1.5324,3.7075,4.271
15.2400,1.2074,-1.0991,2.4987,2.985
15.2590,0.9609,-0.9969,1.4408,1.998
15.2780,0.6955,-0.8380,0.8570,1.386
15.3000,0.3373,-0.8619,0.0680,0.928
15.3380,-0.0017,-0.8572,-0.3076,0.911
15.3380,0.1225,-0.7773,0.0033,0.787
15.3550,0.1535,-0.7158,0.3148,0.797
15.3760,-0.1827,-0.6457,0.2029,0.701
15.3950,-0.8273,-0.3996,-1.4324,1.702
15.4140,-1.2119,-0.1046,-3.5377,3.741
15.4350,-1.0012,0.7806,-3.5316,3.753
15.4740,-0.4891,0.8792,-2.2764,2.489
15.4740,-0.8741,0.5819,-2.6062,2.810
15.4910,-1.7036,0.8283,-4.1003,4.517
15.5110,-1.9334,1.6134,-4.5448,5.196
15.5310,-1.0195,1.3229,-3.6471,4.011
15.5500,-0.6242,0.7139,-3.7556,3.873
15.5700,-0.8626,1.0227,-4.5452,4.738
15.6030,-0.8311,1.9485,-4.4952,4.969
15.6080,-0.1668,2.3075,-2.2512,3.228
15.6280,0.4712,2.2693,1.0003,2.524
15.6470,0.9858,1.7931,3.9516,4.450
15.6690,1.2728,1.0854,5.7502,5.989
15.6880,1.2977,0.5577,6.2653,6.423
15.7060,1.3880,0.3479,6.1298,6.295
15.7420,1.4315,0.1885,5.7856,5.963
15.7440,1.6358,0.0491,5.1811,5.433
15.7630,1.3664,-0.5297,3.5735,3.862
15.7840,1.0690,-0.6723,1.6760,2.099
15.8030,1.0065,0.1008,0.5115,1.134
15.8250,1.1323,0.6888,0.2379,1.347
15.8420,1.0971,0.6037,0.1433,1.260
15.8790,0.5619,0.4037,-0.3115,0.759
15.8800,-0.3463,0.4747,-2.0859,2.167
15.9000,-0.9623,0.8078,-4.4684,4.642
15.9190,-1.3223,1.3912,-5.0556,5.408
15.9380,-0.6045,1.3778,-2.9346,3.298
15.9590,0.1806,0.3156,-0.5712,0.677
15.9970,0.1046,-0.4840,0.0137,0.495
15.9970,-0.9842,-0.2152,-0.7930,1.282
16.0160,-2.7500,0.3597,-2.8084,3.947
16.0350,-4.2068,0.9388,-5.5751,7.047
16.0570,-4.2547,1.5599,-6.2991,7.760
16.0740,-3.3861,1.3732,-4.2786,5.627
16.0930,-2.1670,0.6325,-1.5704,2.750
16.1230,-1.0594,0.0088,0.2645,1.092
16.1310,-0.1258,-0.2478,1.3743,1.402
16.1510,0.5600,-0.3918,2.2545,2.356
16.1710,1.0957,-0.4502,3.1786,3.392
16.1910,1.4689,-0.7022,4.0359,4.352
16.2100,1.8110,-1.0176,4.4278,4.891
16.2300,1.6957,-1.2559,4.1476,4.654
16.2490,1.3904,-1.1691,3.3088,3.775
16.2750,1.1608,-0.7938,2.4807,2.852
16.2860,0.8527,-0.4018,2.1128,2.314
16.3060,0.4367,-0.2438,1.7097,1.781
16.3260,-0.1299,-0.3129,1.0408,1.095
16.3450,-0.7963,-0.4067,0.2505,0.929
16.3650,-1.0886,-0.3842,-0.6641,1.332
16.3960,-1.2761,-0.4967,-1.6497,2.144
16.4030,-1.3225,-0.3883,-2.9232,3.232
16.4240,-1.2085,0.2761,-3.5579,3.768
16.4430,-0.6835,0.2674,-3.0661,3.153
16.4620,-0.5612,-0.2948,-2.7456,2.818
16.4810,-0.9714,-0.3690,-3.5396,3.689
16.5010,-1.0537,0.1785,-3.9167,4.060
16.5340,-0.7064,1.0156,-3.3633,3.584
16.5400,-0.0245,0.8029,-2.2546,2.393
16.5580,-0.1303,0.7154,-1.8627,2.000
16.5780,-0.5931,1.1989,-2.5106,2.845
16.5970,-0.9583,1.9160,-3.0079,3.693
16.6170,-0.8968,2.6450,-2.0083,3.440
16.6460,0.0377,2.3874,0.6625,2.478
16.6550,1.0437,1.6824,3.5016,4.023
16.6760,1.7701,1.5809,5.6778,6.154
16.6950,2.1243,2.5319,5.7072,6.595
16.7140,1.8576,2.9723,4.4965,5.701
16.7330,1.8429,2.3430,4.3277,5.255
16.7530,1.8015,2.1244,4.1272,4.979
16.7810,1.9459,2.0475,4.1954,5.058
16.7910,2.0660,1.6565,3.7366,4.580
16.8100,2.1039,1.7077,2.4839,3.676
16.8300,1.9531,1.7673,2.1932,3.428
16.8510,1.7354,1.4961,2.1387,3.134
16.8690,1.1002,0.9514,1.4734,2.070
16.8880,0.2407,1.1075,0.9381,1.471
16.9080,-0.3920,1.1360,0.4320,1.277
16.9270,-1.6125,0.2790,-0.8017,1.822
16.9470,-3.1932,-0.9875,-3.1741,4.609
16.9660,-5.0471,-2.4376,-7.1160,9.058
16.9860,-6.3262,-2.7902,-11.0908,13.070
17.0050,-6.3960,-2.1004,-11.6266,13.435
17.0270,-4.8051,-1.0852,-7.6050,9.061
17.0530,-3.0951,-0.6542,-2.4179,3.982
17.0630,-2.1596,-0.9538,0.2834,2.378
17.0820,-1.5490,-1.1886,0.3541,1.984
17.1030,-1.1303,-1.0502,-0.4325,1.602
17.1210,-0.4829,-0.4027,-0.6885,0.932
17.1410,0.3529,0.2088,0.3898,0.566
17.1600,1.0851,0.7403,2.1651,2.532
17.1800,1.5838,1.0850,3.6421,4.117
17.2210,1.9140,1.0498,4.5163,5.016
17.2220,2.0747,1.0276,4.9434,5.459
17.2370,1.8544,0.7155,4.7275,5.128
17.2560,1.2859,0.3174,3.6009,3.837
17.2760,0.6254,-0.0706,2.0798,2.173
17.2970,-0.0010,-0.1547,0.7087,0.725
17.3170,-0.3832,-0.2526,-0.2190,0.509
17.3540,-0.3883,-0.3072,-0.3991,0.636
17.3540,-0.0239,-0.6196,-0.5113,0.804
17.3730,0.1934,-0.9115,-0.7241,1.180
17.3930,0.1867,-1.0760,-1.1591,1.593
17.4130,0.0898,-0.9930,-2.0406,2.271
17.4330,0.2048,-0.8165,-2.9282,3.047
17.4550,0.4401,-0.7843,-3.2228,3.346
17.4850,0.6184,-1.1934,-3.2299,3.498
17.4890,0.3687,-0.6720,-3.0486,3.144
17.5080,-0.0592,0.2401,-3.2058,3.215
17.5280,-0.2066,1.1772,-4.2889,4.452
17.5490,-0.1017,2.0796,-4.3169,4.793
17.5680,0.3951,2.1124,-3.0274,3.713
17.6070,0.4946,2.0624,-1.3473,2.513
17.6070,0.2935,2.2665,-0.6508,2.376
17.6250,0.0730,2.4027,-0.3381,2.427
17.6450,-0.0226,2.6704,0.7334,2.769
17.6650,0.1575,2.5027,2.2015,3.337
17.6830,0.5140,1.9885,3.7255,4.254
17.7070,0.7211,1.4322,4.6933,4.960
17.7410,0.6422,1.1626,4.9514,5.126
17.7420,0.5824,1.0107,4.1009,4.264
17.7610,0.5483,1.0379,3.2556,3.461
17.7820,0.6587,0.8016,2.4787,2.687
17.8060,0.9395,0.5403,1.9474,2.229
17.8190,1.2357,0.3647,1.2863,1.821
17.8380,1.3294,0.3681,0.9659,1.684
17.8570,1.4660,0.1234,0.9528,1.753
17.8770,1.2958,-0.2898,0.5063,1.421
17.8960,0.5468,-0.7439,-0.8787,1.275
17.9160,-0.3300,-0.7343,-2.8532,2.965
17.9380,-0.8882,-0.3147,-3.9922,4.102
17.9600,-1.0874,0.0185,-3.5647,3.727
17.9740,-0.5653,-0.2216,-2.5047,2.577
17.9940,-0.8225,0.0952,-2.5407,2.672
18.0130,-1.3188,1.0190,-3.5379,3.911
18.0320,-1.4445,1.6915,-3.3805,4.047
18.0520,-1.7976,2.2684,-2.3500,3.728
18.0710,-1.3565,1.5018,-1.2131,2.359
18.0900,-1.4659,0.8707,-0.5728,1.799
18.1110,-1.3269,0.4927,-0.5087,1.504
18.1300,-1.1453,0.6386,-0.3122,1.348
18.1560,-0.7365,0.9472,0.7015,1.390
18.1680,-0.3650,0.8145,2.3897,2.551
18.1870,-0.0679,0.0891,3.6485,3.650
18.2070,0.2930,-0.7826,4.2850,4.366
18.2260,0.7465,-1.1723,3.8353,4.079
18.2460,0.7081,-0.8294,2.8356,3.038
18.2650,0.5140,-0.5440,2.1417,2.269
18.2840,0.2224,-0.2794,1.1781,1.231
18.3040,-0.8302,-0.0727,0.3308,0.897
18.3230,-1.5484,-0.1284,-0.1542,1.561
18.3430,-1.4529,-0.5140,0.2282,1.558
18.3620,-0.7284,-1.1162,0.7819,1.545
18.3810,-0.6215,-1.4725,0.7128,1.750
18.4010,-0.8322,-1.4941,-0.2234,1.725
18.4200,-1.1346,-1.1005,-1.4734,2.161
18.4390,-0.9497,-0.2835,-1.7542,2.015
18.4590,0.1579,-0.0626,-0.8182,0.836
18.4780,1.0420,-0.4277,0.1332,1.134
18.4980,0.7291,-0.3422,-1.6051,1.796
18.5170,0.1523,0.5740,-3.9223,3.967
18.5370,0.1370,1.6973,-4.4487,4.763
18.5560,0.7524,2.1291,-3.1615,3.885
18.5750,1.2780,1.6180,-2.2374,3.043
18.5950,0.5675,1.8604,-2.1591,2.906
18.6140,0.1285,2.5342,-1.4377,2.916
18.6330,-0.1029,3.0743,-0.3343,3.094
18.6530,-0.3924,3.3777,0.9668,3.535
18.6730,-0.1228,2.8475,2.0197,3.493
18.6930,0.2166,2.4965,3.0378,3.938
18.7110,0.7929,1.5757,3.0703,3.541
18.7320,1.2881,0.7666,3.2402,3.570
18.7500,1.1819,0.6840,3.4288,3.691
18.7690,0.8679,0.1798,3.8655,3.966
18.7890,1.0842,-0.0336,4.7579,4.880
18.8080,1.3250,-0.0855,5.1230,5.292
18.8270,1.3514,-0.3514,3.5271,3.793
18.8480,1.4593,-0.5327,2.0058,2.537
18.8660,0.8674,-0.3387,1.3069,1.605
18.8850,0.0544,-0.2027,-0.0374,0.213
18.9060,-0.7138,-0.3990,-1.2581,1.501
18.9250,-1.4042,-0.0400,-2.2982,2.694
18.9440,-1.5677,0.4149,-2.2027,2.735
18.9640,-1.6715,0.3497,-2.6714,3.171
18.9830,-1.8156,-0.0935,-3.6066,4.039
19.0020,-2.6721,-0.3913,-4.2850,5.065
19.0210,-2.9958,-0.3022,-4.8048,5.670
19.0410,-2.6974,0.2115,-3.5753,4.484
19.0600,-1.8651,0.6727,-0.9534,2.200
19.0790,-1.3787,0.8475,1.2542,2.047
19.0990,-1.8774,0.9183,0.9864,2.311
19.1180,-2.2343,0.0810,-1.5890,2.743
19.1380,-2.1164,0.1200,-3.1823,3.824
19.1570,-0.8261,0.3982,-2.5721,2.731
19.1760,0.7219,0.2743,-0.5757,0.963
19.1960,2.0287,0.2368,2.0227,2.875
19.2150,2.7384,0.3398,3.9585,4.825
19.2360,2.9317,-0.5029,3.9501,4.945
19.2540,2.4845,-0.4058,3.0489,3.954
19.2730,1.8430,-0.4042,1.6489,2.506
19.2930,1.1089,-0.5313,1.5635,1.989
19.3120,0.0608,1.4217,2.0287,2.478
19.3310,-0.1514,1.2726,2.9951,3.258
19.3510,-0.3948,0.4655,3.0913,3.151
19.3710,0.6539,-0.2628,0.8475,1.102
19.3900,-0.8910,-0.5260,-0.7467,1.276
19.4090,-1.8218,-0.2619,-2.2328,2.894
19.4290,-1.7941,0.1757,-2.1113,2.776
19.4480,-1.3543,0.5201,-0.9200,1.718
19.4670,-1.1349,0.7866,-0.1028,1.385
19.4870,-1.0167,1.3051,0.7858,1.831
19.5070,-0.8974,1.4011,0.1377,1.670
19.5250,-1.1724,0.2011,0.6256,1.344
19.5460,-1.4418,0.4757,0.4024,1.571
19.5650,-1.4629,0.8480,-0.4179,1.742
19.5840,-1.5159,1.2465,-0.7563,2.103
19.6040,-0.8763,2.0962,0.7142,2.382
19.6230,-0.4810,2.6109,1.8555,3.239
19.6420,-0.7186,1.8705,0.5519,2.078
19.6610,-1.8046,1.7686,-2.1810,3.338
19.6810,-2.1491,1.5962,-4.1883,4.971
19.7000,-1.0843,0.9571,-3.2842,3.589
19.7190,1.4187,1.1149,-1.5873,2.403
19.7390,2.5137,1.8763,-0.1568,3.141
19.7580,2.6130,1.9645,1.1029,3.450
19.7780,1.8018,0.9020,0.0560,2.016
19.7970,1.1813,-0.5401,-1.4090,1.916
19.8160,1.5302,-0.8732,-1.6478,2.412
19.8360,2.6648,0.4998,-1.1157,2.932
19.8550,2.5846,1.7251,-0.3952,3.132
19.8750,1.5668,1.9760,-0.5068,2.572
19.8940,0.3742,1.9354,-0.6087,2.063
19.9130,-0.2560,2.0181,-0.3381,2.062
19.9330,-0.1529,1.2789,0.6956,1.464
19.9520,-0.6134,1.9608,0.4426,2.102
19.9730,-1.2606,2.4873,0.1604,2.793
19.9910,-1.4082,2.5761,-0.2929,2.950
20.0100,-1.7575,2.6710,0.0670,3.198
20.0300,-2.7289,2.7539,0.1790,3.881
20.0490,-3.8436,2.7822,0.0766,4.745
20.0690,-4.7032,2.3028,-0.1438,5.239
20.0940,-4.4933,1.1047,-0.4797,4.652
20.1080,-3.8779,0.6887,-0.8888,4.038
20.1270,-4.1016,1.0721,-1.1819,4.401
20.1460,-3.6487,0.4345,-0.4953,3.708
20.1660,-2.0689,-1.6542,-0.1164,2.651
20.1850,-1.0781,-3.5779,-0.7387,3.809
20.2050,-0.7991,-5.5574,-3.1237,6.425
20.2240,-0.3008,-6.3329,-4.3991,7.717
20.2430,1.5928,-4.9679,-3.5110,6.288
20.2630,2.1796,-3.3356,-1.4582,4.243
20.2820,2.3664,-3.1826,-0.6606,4.021
20.3010,1.6842,-3.2358,-0.0239,3.648
20.3250,0.9673,-3.1062,0.2927,3.266
20.3400,0.3694,-2.4757,-0.1084,2.505
20.3590,-0.6916,-1.7029,-0.4544,1.893
20.3790,-0.7251,-2.7639,0.5520,2.910
20.4010,-1.7257,-0.7762,0.1878,1.902
20.4190,-2.4628,0.1403,0.3088,2.486
20.4370,-2.5827,0.3578,0.6638,2.691
20.4570,-2.6911,0.2052,0.7864,2.811
20.4760,-2.6281,0.0424,0.6777,2.714
20.4950,-3.1926,1.1647,-1.2491,3.621
20.5150,-2.6080,1.5681,-0.3170,3.060
20.5340,-2.1526,1.7501,0.5626,2.831
20.5530,-2.2955,2.2524,1.4132,3.513
20.5760,-2.7657,2.6784,1.5343,4.144
20.5930,-3.0580,2.4674,1.6671,4.268
20.6120,-3.5803,2.5122,1.0814,4.505
20.6310,-3.5728,2.6649,0.1645,4.460
20.6510,-2.6616,2.0784,-1.3291,3.629
20.6700,-1.4406,1.0356,-2.4592,3.032
20.6900,-0.0607,0.7250,-2.4478,2.554
20.7090,1.0153,0.7289,-1.8355,2.221
20.7290,2.1703,0.5969,-1.2081,2.555
20.7480,2.8890,0.8588,-0.2623,3.025
20.7680,3.5107,0.9956,0.6404,3.705
20.7870,3.8470,1.0507,0.9613,4.102
20.8060,4.3599,0.7796,0.5074,4.458
20.8270,4.6403,0.7562,0.2413,4.708
20.8450,4.6622,1.3372,0.0360,4.850
20.8640,4.4994,2.1810,0.1311,5.002
20.8830,4.1547,3.0530,0.6137,5.192
20.9030,2.9252,4.2310,0.8138,5.208
20.9220,1.3310,5.2973,0.8621,5.530
20.9410,-0.1033,5.8424,0.5665,5.871
20.9670,-0.6948,4.9880,-0.2063,5.040
